Policy Name,Policy Name Variant,Id,Date,Url,Full Text,Hashtags,Views Count,Favourite Count,Retweet Count,Reply Count,Language,Image Urls,Video Urls,User Mentions,User Profile Id,User Description,User Name,User Followers Count
AICTE - Research Promotion Scheme (RPS),AICTE - Research Promotion,1773541333531041851,Fri Mar 29 02:42:59 +0000 2024,https://twitter.com/shrikishangupta/status/1773541333531041851,Boosting Innovation: A Look at AICTE's Research Promotion Scheme (RPS) - Times Bull https://t.co/As4Tgs2p9o,[],22,0,0,0,en,[],[],[],367626244,"Ca shri kishan Gupta Alwar vidhan sabha
Professional, social worker and agriculturist
Up pradhan kishangarh bas President gavshala bambora and Sr VP IVF DELHI",shrikishangupta,562
AICTE - Research Promotion Scheme (RPS),AICTE - Research Promotion,1599996387482951691,Tue Dec 06 05:17:19 +0000 2022,https://twitter.com/energy_aaj/status/1599996387482951691,"NITs should have CAS in promotion like Univ., Most of talented faculties are suffering due to lack of promotion (still ASST PROF at 7000) even after 10-14 years of service with good research work. Promotion gives many opportunities. #education #NITs @EduMinOfIndia  @AICTE_INDIA","['education', 'NITs']",0,0,0,0,en,[],[],"['EduMinOfIndia', 'AICTE_INDIA']",1191007757773631490,"Important updates about schemes of Govt., Fellowships, and nee advancement in energy devices. Political updates. #Indian #Socialist",energy_aaj,277
AICTE - Research Promotion Scheme (RPS),AICTE - Research Promotion,1512379549941903360,Fri Apr 08 10:39:18 +0000 2022,https://twitter.com/rkgit_/status/1512379549941903360,"It ia matter of great pride that @AICTE_INDIA  has sanctioned a grant of Rs 12.55 lakhs under #Research Promotion Scheme #Congratulations to the PI,CO-PI and team @RKGIT 
#reserch_paper #project #science #biology #education #scientist #medicine #phd @Vineetkansal2 @AKTU_Lucknow https://t.co/uhh6bLd2DA","['Research', 'Congratulations', 'reserch_paper', 'project', 'science', 'biology', 'education', 'scientist', 'medicine', 'phd']",0,3,0,0,en,['https://pbs.twimg.com/media/FP0M8sfaQAAwu54.jpg'],[],"['AICTE_INDIA', 'RKGIT', 'Vineetkansal2', 'AKTU_Lucknow']",1098176958200918017,"Raj Kumar Goel Institute of Technology is a management and technical institute in Ghaziabad, Uttar Pradesh, India. The institute was founded in September 2000.",rkgit_,701
AICTE - Research Promotion Scheme (RPS),AICTE - Research Promotion,1503336446178238465,Mon Mar 14 11:45:14 +0000 2022,https://twitter.com/excelinstituti1/status/1503336446178238465,"Excel Engineering College(Autonomous), Hearty Congratulations to Dr. P. Karunakaran, Received a grant from AICTE for Project ""Implementation characteristic study of the mould prepared using industrial waste"" under AICTE-Research Promotion Scheme(RPS) https://t.co/XK5SpH3aKU",[],0,0,0,0,en,['https://pbs.twimg.com/media/FNzshw-agAIu-ss.jpg'],[],[],1607896164,,excelinstituti1,89
AICTE - Research Promotion Scheme (RPS),AICTE - Research Promotion,1497181836581097472,Fri Feb 25 12:09:00 +0000 2022,https://twitter.com/JCBoseUST/status/1497181836581097472,"Congratulations to Prof. Komal Kumar Bhatia and Dr. Neelam Duhan on the selection for their Project ‘Drishti’ (under Research Promotion Scheme).

#AICTE #Research #Development #JCBoseUST #YMCA https://t.co/Iy7Q4z0fLv","['AICTE', 'Research', 'Development', 'JCBoseUST', 'YMCA']",0,7,0,1,en,['https://pbs.twimg.com/media/FMcO5nBVEAEigqm.jpg'],[],[],753563225908707328,"This is Official account of J.C. Bose University of Science and Technology, YMCA, Faridabad.",JCBoseUST,2082
AICTE - Research Promotion Scheme (RPS),AICTE - Research Promotion,1322552877005459457,Sat Oct 31 14:55:52 +0000 2020,https://twitter.com/Aumreeshkumar/status/1322552877005459457,"Institute Innovation Cell of Sagar Institute of Research &amp; Technology (SIRT) is 
awarded by
*Three Star Rating*
By AICTE and Ministry of Education Government of India, for excellence in promotion of Innovation and startup at Campus.

#itspossiblewithsage
#sageuniversitybhopal https://t.co/3gx2ifY6pH","['itspossiblewithsage', 'sageuniversitybhopal']",0,5,0,0,en,['https://pbs.twimg.com/media/Elqm1OlU4AIJeb9.jpg'],[],[],3367255634,,Aumreeshkumar,209
AICTE - Research Promotion Scheme (RPS),AICTE - Research Promotion,1322536527654580224,Sat Oct 31 13:50:54 +0000 2020,https://twitter.com/SanjayLimbodiy2/status/1322536527654580224,"Institute Innovation Cell of Sagar Institute of Research &amp; Technology is 
awarded by
*Three Star Rating*
By AICTE and Ministry of Education Government of India, for excellence in promotion of Innovation and startup at Campus.
#sirt #aicte #MoE #innovationaward 
#sageuniversity https://t.co/L2qm1k6zc6","['sirt', 'aicte', 'MoE', 'innovationaward', 'sageuniversity']",0,4,2,0,en,['https://pbs.twimg.com/media/ElqX8G_XUAAIHTd.jpg'],[],[],1285864249332576258,,SanjayLimbodiy2,47
AICTE - Research Promotion Scheme (RPS),AICTE - Research Promotion,1322511410941759489,Sat Oct 31 12:11:06 +0000 2020,https://twitter.com/vidoshmahate/status/1322511410941759489,"Institute Innovation Cell of Sagar Institute of Research &amp; Technology (SIRT) is 
awarded by
*Three Star Rating*
By AICTE and Ministry of Education Government of India, for excellence in promotion of Innovation and startup at Campus. https://t.co/cZ2qXkpy9t",[],0,1,0,0,en,['https://pbs.twimg.com/media/ElqBG7vUYAAKfij.jpg'],[],[],106365437,,vidoshmahate,250
AICTE - Research Promotion Scheme (RPS),AICTE - Research Promotion,1322432534240583680,Sat Oct 31 06:57:40 +0000 2020,https://twitter.com/SHYAMSH86420975/status/1322432534240583680,"Institute Innovation Cell of Sagar Institute of Research &amp; Technology (SIRT) is 
awarded by
*Three Star Rating*
By AICTE and Ministry of Education Government of India, for excellence in promotion of Innovation and startup at Campus.

#sirt #aicte #MoE #innovationaward https://t.co/7pm2tT0elu","['sirt', 'aicte', 'MoE', 'innovationaward']",0,5,2,0,en,['https://pbs.twimg.com/media/Elo5X4tXYAAbtSo.jpg'],[],[],1282012430025945095,,SHYAMSH86420975,116
AICTE - Research Promotion Scheme (RPS),AICTE - Research Promotion,1322429182530314242,Sat Oct 31 06:44:21 +0000 2020,https://twitter.com/Roshanipawar17/status/1322429182530314242,"Institute Innovation Cell of Sagar Institute of Research &amp; Technology (SIRT) is 
awarded by
*Three Star Rating*
By AICTE and Ministry of Education Government of India, for excellence in promotion of Innovation and startup at Campus.

#sirt #aicte #MoE #innovationaward https://t.co/0O4D8JQPZJ","['sirt', 'aicte', 'MoE', 'innovationaward']",0,3,1,0,en,['https://pbs.twimg.com/media/Elo2VKGVgAAfKyz.jpg'],[],[],1283730751813451776,,Roshanipawar17,59
AICTE - Research Promotion Scheme (RPS),AICTE - Research Promotion,1322417920434003968,Sat Oct 31 05:59:36 +0000 2020,https://twitter.com/AgrawalSanjeev4/status/1322417920434003968,"Institute Innovation Cell of Sagar Institute of Research &amp; Technology @SIRT_BHOPAL   
awarded by
*Three Star Rating*
By AICTE and Ministry of Education Government of India, for excellence in promotion of Innovation and startup at Campus.

#sirt #aicte https://t.co/JDSlfFRgFw","['sirt', 'aicte']",0,25,7,0,en,['https://pbs.twimg.com/media/ElosEa0U0AIxf2r.jpg'],[],['SIRT_BHOPAL'],1151493505,"CMD, The Sage Group, active in  Education, Health Care, Real Estate, Electrical Infrastructure and CSR. Moreover, chancellor of Sage University Indore & Bhopal.",AgrawalSanjeev4,4752
AICTE - Research Promotion Scheme (RPS),AICTE - Research Promotion,1322416403815702528,Sat Oct 31 05:53:34 +0000 2020,https://twitter.com/BhatoreAtul/status/1322416403815702528,"Institute Innovation Cell of Sagar Institute of Research &amp; Technology (SIRT) is 
awarded by
*Three Star Rating*
By AICTE and Ministry of Education Government of India, for excellence in promotion of Innovation and startup at Campus.

#sirt #aicte #MoE #innovationaward https://t.co/rOHrHdJpua","['sirt', 'aicte', 'MoE', 'innovationaward']",0,4,1,0,en,['https://pbs.twimg.com/media/EloqsYaVgAA0rOm.jpg'],[],[],1278025347397677056,,BhatoreAtul,85
AICTE - Research Promotion Scheme (RPS),AICTE - Research Promotion,1322414378105270273,Sat Oct 31 05:45:31 +0000 2020,https://twitter.com/SageUniBhopal/status/1322414378105270273,"Innovation Cell of Sagar Institute of Research &amp; Technology is 
awarded by Three-Star Rating By AICTE and Ministry of Education Government of India for excellence in the promotion of Innovation and startup at Campus
____
#sagehaitomumkinhai #itspossiblewithsage #SAGEBhopal #SUB https://t.co/auwUkPfnPI","['sagehaitomumkinhai', 'itspossiblewithsage', 'SAGEBhopal', 'SUB']",0,16,3,0,en,['https://pbs.twimg.com/media/Eloo3nUVMAAdUW9.jpg'],[],[],1206511138747244545,SAGE University Bhopal aims to provide an impeccable academic scenario in the city of lakes.,SageUniBhopal,1106
AICTE - Research Promotion Scheme (RPS),AICTE - Research Promotion,1322413567484653568,Sat Oct 31 05:42:18 +0000 2020,https://twitter.com/RISHABH25016345/status/1322413567484653568,"Institute Innovation Cell of Sagar Institute of Research &amp; Technology (SIRT) is 
awarded by
*Three Star Rating*
By AICTE and Ministry of Education Government of India, for excellence in promotion 

#sirt #aicte #MoE #innovationaward 
#sagehaitomumkinhai
#itspossiblewithsage https://t.co/sHfFn6XFOh","['sirt', 'aicte', 'MoE', 'innovationaward', 'sagehaitomumkinhai', 'itspossiblewithsage']",0,3,2,0,en,['https://pbs.twimg.com/media/Elon8obVgAAxyxA.jpg'],[],[],1281448963632066561,"Assistant Professor ,Civil Engg. Dept. , SAGE University, Indore",RISHABH25016345,118
AICTE - Research Promotion Scheme (RPS),AICTE - Research Promotion,1322405042251468801,Sat Oct 31 05:08:25 +0000 2020,https://twitter.com/jainatigmailco1/status/1322405042251468801,"Institute Innovation Cell of Sagar Institute of Research &amp; Technology (SIRT) is 
awarded by
*Three Star Rating*
By AICTE and Ministry of Education Government of India, for excellence in promotion of Innovation and startup at Campus.

#sirt #aicte #MoE #innovationaward https://t.co/IqroNJNWjH","['sirt', 'aicte', 'MoE', 'innovationaward']",0,3,1,0,en,['https://pbs.twimg.com/media/ElogYITU0AEr1Aa.jpg'],[],[],1282504346362449921,,jainatigmailco1,73
AICTE - Research Promotion Scheme (RPS),AICTE - Research Promotion,1322399922679762945,Sat Oct 31 04:48:05 +0000 2020,https://twitter.com/alokag03/status/1322399922679762945,"Institute Innovation Cell of Sagar Institute of Research &amp; Technology (SIRT) is 
awarded by
*Three Star Rating*
By AICTE and Ministry of Education Government of India, for excellence in promotion of Innovation and startup at Campus.

#sirt #aicte https://t.co/55oOeN2ejh","['sirt', 'aicte']",0,3,0,0,en,['https://pbs.twimg.com/media/ElobtQbVcAAqBuA.jpg'],[],[],31384381,,alokag03,78
AICTE - Research Promotion Scheme (RPS),AICTE - Research Promotion,1322395475371192320,Sat Oct 31 04:30:24 +0000 2020,https://twitter.com/mayank_namdev/status/1322395475371192320,"Institute Innovation Cell of Sagar Institute of Research &amp; Technology (SIRT) is 
awarded by
*Three Star Rating*
By AICTE and Ministry of Education Government of India, for excellence in promotion of Innovation and startup at Campus.
#sirt #aicte #MoE #innovationaward https://t.co/sqHI6oSouY","['sirt', 'aicte', 'MoE', 'innovationaward']",0,1,0,0,en,['https://pbs.twimg.com/media/EloXqYUUYAAZFxp.jpg'],[],[],365891188,Brilliant,mayank_namdev,168
AICTE - Research Promotion Scheme (RPS),AICTE - Research Promotion,1298941041937014785,Thu Aug 27 11:10:52 +0000 2020,https://twitter.com/AICTE_INDIA/status/1298941041937014785,"@#AICTEdge

@IndiaDST invites Proposals online for consideration of support under “Promotion of University
Research &amp; Scientific Excellence” #PURSE Scheme. Main objective is to provide support for strengthening R&amp;D base of performing Universities.

Details:https://t.co/y7ipIzpN7q https://t.co/QZ0Y4mo41R","['AICTEdge', 'PURSE']",0,81,13,2,en,"['https://pbs.twimg.com/media/Egau41RX0AI1fgy.jpg', 'https://pbs.twimg.com/media/EgavHSiXsAEKpRC.jpg']",[],['IndiaDST'],872313562684956672,Official twitter account of All India Council For Technical Education.,AICTE_INDIA,167965
AICTE - Research Promotion Scheme (RPS),AICTE - Research Promotion,1298939112439726080,Thu Aug 27 11:03:12 +0000 2020,https://twitter.com/JCBoseUST/status/1298939112439726080,"J.C. Uɴɪᴠᴇʀsɪᴛʏ ᴛᴏ ᴅᴇᴠᴇʟᴏᴘ Sᴘᴇᴇᴄʜ Cʟᴀʀɪꜰɪᴄᴀᴛɪᴏɴ Tᴇᴄʜɴɪǫᴜᴇ ᴛᴏ ᴛʀᴀᴄᴇ ᴍɪssɪɴɢ ᴄʜɪʟᴅʀᴇɴ ᴜsɪɴɢ Mᴀᴄʜɪɴᴇ Lᴇᴀʀɴɪɴɢ Tᴇᴄʜɴᴏʟᴏɢʏ
#JCBoseUST #YMCA #AICTE #Speech #Clarification #Technique #MachineLearning #Technology #Research #Promotion #Scheme https://t.co/hS0JaJa67M","['JCBoseUST', 'YMCA', 'AICTE', 'Speech', 'Clarification', 'Technique', 'MachineLearning', 'Technology', 'Research', 'Promotion', 'Scheme']",0,3,0,1,und,['https://pbs.twimg.com/media/EgbBtatUwAMo7du.jpg'],[],[],753563225908707328,"This is Official account of J.C. Bose University of Science and Technology, YMCA, Faridabad.",JCBoseUST,2082
AICTE - Research Promotion Scheme (RPS),AICTE - Research Promotion,1265151253992128512,Tue May 26 05:22:18 +0000 2020,https://twitter.com/sirashishshukla/status/1265151253992128512,"@DrRPNishank @HRDMinistry @ugc_india @AICTE_INDIA @DDNewslive @PIB_India And Also conduct survey among teachers working in Self Financed Courses and Unaided colleges for collecting data relating to salary, appointment type, job security, financial position, Approval, Promotion, research and etc..
Then @ugc_india @HRDMinistry will come to know.",[],0,0,0,0,en,[],[],"['DrRPNishank', 'HRDMinistry', 'ugc_india', 'AICTE_INDIA', 'DDNewslive', 'PIB_India', 'ugc_india', 'HRDMinistry']",2766408861,Hedge Fund and Private Equity Accountant,sirashishshukla,205
Delhi Arogya Nidhi,Delhi,1782397176301400073,Mon Apr 22 13:12:56 +0000 2024,https://twitter.com/surendra_yadav/status/1782397176301400073,@ZeeNews @ShobhnaYadava Delhi ka Malik kejri aur uske gurge,[],0,0,0,0,hi,[],[],"['ZeeNews', 'ShobhnaYadava']",70955635,"Internet Entrepreneur & Politician

Crypto/NFT/MCX Lover",surendra_yadav,391
Delhi Arogya Nidhi,Delhi,1782397174489432225,Mon Apr 22 13:12:56 +0000 2024,https://twitter.com/2007pankajgarg/status/1782397174489432225,@AamAadmiParty Jab Ghar se khana aa raha to Ek Insulin bhi mangwa lete yaha Puri janta chod di tweet and news ke liye. Court ne medicine lene ki approval do thi but Insuline medicine nahi hoti. Kaha se ye sare sadak chap paida ho Gaye Delhi main.,[],0,0,0,0,hi,[],[],['AamAadmiParty'],3240686935,cost accountant,2007pankajgarg,19
Delhi Arogya Nidhi,Delhi,1782397158148235730,Mon Apr 22 13:12:52 +0000 2024,https://twitter.com/SwarajyaMag/status/1782397158148235730,"🚨 Delhi CM Kejriwal's plea for daily consultation with doctor rejected

🩺 Tihar jail to provide medical treatment; medical board to be formed

💉 Plea demanded restoration of insulin administration after 'Insulin Reversal Programme'

https://t.co/9pRbyCdphM",[],0,0,0,0,en,[],[],[],2451476942,"Shaping the modern Indian's worldview, speaking on behalf of those invested in the cultural and economic prosperity of India. Published since 1956.",SwarajyaMag,322439
Delhi Arogya Nidhi,Delhi,1782397154486562921,Mon Apr 22 13:12:51 +0000 2024,https://twitter.com/MirrorNow/status/1782397154486562921,Delhi: President Droupadi Murmu confers #PadmaShri upon tennis player #RohanBopanna in the field of Sports. https://t.co/jUlp517seq,"['PadmaShri', 'RohanBopanna']",0,0,0,0,en,[],['https://video.twimg.com/ext_tw_video/1782397050451087361/pu/vid/avc1/480x270/PwEg7kPEox8iyFbi.mp4?tag=12'],[],3638215945,"We demand accountability | Relentlessly drive improvement | Address people's issues 📺 Tata Play 612, Airtel 394, Videocon d2h/Dish TV 899/733, Sun Direct 570",MirrorNow,127695
Delhi Arogya Nidhi,Delhi,1782397135360598024,Mon Apr 22 13:12:47 +0000 2024,https://twitter.com/geosupertv/status/1782397135360598024,"A significant setback for Delhi Capitals 

Read more: https://t.co/SxH7qNfkmQ

#IPL2024 https://t.co/myPawN8bPd",['IPL2024'],0,0,0,0,en,['https://pbs.twimg.com/media/GLxYvK6WcAA5H9Z.jpg'],[],[],544387529,"The official Twitter account of Pakistan’s first sports channel Geo Super. Bringing you the latest sports news and happenings, 24/7. RT's are not endorsement",geosupertv,295091
Delhi Arogya Nidhi,Delhi,1782397129736003624,Mon Apr 22 13:12:45 +0000 2024,https://twitter.com/IDSAIndia/status/1782397129736003624,"Iran, Israel, and military gambling
By: Ajey Lele

https://t.co/VE4KwasEi7",[],1,0,0,0,et,[],[],[],116366915,"India's premier non-partisan think-tank promoting research/debate on defence, security, international relations and foreign policy issues since 1965",IDSAIndia,44824
Delhi Arogya Nidhi,Delhi,1782397084643348756,Mon Apr 22 13:12:34 +0000 2024,https://twitter.com/Khandelwal94983/status/1782397084643348756,@RealArnab_ Kiran Bedi ji N chun kar Is Bhashmasur ko chuna Delhi walo ne 😡😡😡😡,[],0,0,1,0,hi,[],[],['RealArnab_'],1722139164244889600,Insaan k Rup me sirf ek baar Jivan milta hai Ab aap ko Insaan ban k jina hai ya Shaytan ban k ye aap k upar hai 🙏,Khandelwal94983,541
Delhi Arogya Nidhi,Delhi,1782397079887003804,Mon Apr 22 13:12:33 +0000 2024,https://twitter.com/iamskymalik/status/1782397079887003804,"Please investigate why Howrah to Delhi trains sell ₹20 water bottles. Taxpayers deserve better service. TT and GRP involvement in this scam must be addressed. Replace them with younger job seekers like me.

@RailMinIndia @IRCTCofficial @RailwaySeva @irctceastzone",[],0,0,0,0,en,[],[],"['RailMinIndia', 'IRCTCofficial', 'RailwaySeva', 'irctceastzone']",1471446138297339904,Dream to be an Actor 🤞,iamskymalik,5
Delhi Arogya Nidhi,Delhi,1782397072194326795,Mon Apr 22 13:12:32 +0000 2024,https://twitter.com/1Indianvikas/status/1782397072194326795,@Nk461512 @jpsin1 Woh local aapke beech ke hi log hain.wahan me kuch log Delhi mein bhi hain bura lagega bahut hi ghatiya kism ke log hain.,[],0,0,0,0,hi,[],[],"['Nk461512', 'jpsin1']",1588530498070253569,Country First With Sanatan,1Indianvikas,131
Delhi Arogya Nidhi,Delhi,1782397051457720546,Mon Apr 22 13:12:27 +0000 2024,https://twitter.com/thenewsfifteen/status/1782397051457720546,"#EDऔर तिहाड़ जेल पर #AAP का बड़ा अरोप
#Delhi -क्या केजरीवाल को जेल में मिलेगी इंसुलिन? जेल में #KEJRIWAL की डाइट और दवा से जुड़ी याचिका पर सुनवाई आज फैसला-दिल्ली की #RouseAvenueCourt ने 19 अप्रैल को केजरीवाल की याचिका पर सुनवाई पूरी कर फैसला सुरक्षित रख लिया था .#KejriwalArrest","['EDऔर', 'AAP', 'Delhi', 'KEJRIWAL', 'RouseAvenueCourt', 'KejriwalArrest']",1,0,0,0,hi,[],[],[],1455061891034845186,जन-जन की आवाज़ #news #latestnews #hindinews #breakingnews #samachar,thenewsfifteen,370
Delhi Arogya Nidhi,Delhi,1782396987297681903,Mon Apr 22 13:12:11 +0000 2024,https://twitter.com/EconomicTimes/status/1782396987297681903,"#WATCH | Delhi: President Droupadi Murmu confers Padma Bhushan upon Tejas Madhusudan Patel in the field of Medicine. 
Catch the day's latest news here ➠  https://t.co/sd3KpJLzZ5 🗞️ https://t.co/pycUhC9amN",['WATCH'],26,1,0,0,en,[],['https://video.twimg.com/ext_tw_video/1782396963054624769/pu/vid/avc1/480x270/HWpIyEtPgr9SRRSt.mp4?tag=12'],[],39743812,"Official account of The Economic Times, India's No. 1 Destination for Business News, Economy, Politics and More | A Times Internet Product",EconomicTimes,4347250
Delhi Arogya Nidhi,Delhi,1782396970960867624,Mon Apr 22 13:12:07 +0000 2024,https://twitter.com/genxsoftinfo/status/1782396970960867624,#Ghazipurlandfillfire: Delhi Fire Department Controls Fire At Ghazipur Landfill Site https://t.co/5SN0TkNkK8,['Ghazipurlandfillfire'],1,0,0,0,en,[],[],[],1252211092501168129,#genxsoft #movies #sports #Entertainment #Bollywood #Sports #Breaking,genxsoftinfo,45
Delhi Arogya Nidhi,Delhi,1782396970641793444,Mon Apr 22 13:12:07 +0000 2024,https://twitter.com/Sachkahoon/status/1782396970641793444,"New Delhi: इंसुलिन देने को लेकर आप पार्टी ने ईडी पर लगाये ये आरोप, जानिए… https://t.co/0c6br7VBPh via @Sachkahoon - Best Online Hindi News 
#NewDelhi #ArvindKejiwal","['NewDelhi', 'ArvindKejiwal']",1,0,0,0,hi,[],[],['Sachkahoon'],288077673,"कल, आज और कल #Sachkahoon",Sachkahoon,62187
Delhi Arogya Nidhi,Delhi,1782396952183033967,Mon Apr 22 13:12:03 +0000 2024,https://twitter.com/Babu88Official/status/1782396952183033967,"🏏💥 Sunrisers Hyderabad roars to victory, overpowering Delhi Capitals by a whopping 67-run lead! 🔥 A masterclass performance from #SRH's Pat Cummins, Travis Head, Abhishek Sharma, and Heinrich Klaasen! 🌟 #Cricket #IPL2024 #WinningMoment 🏆#babu88 #babu88official #babu88sports https://t.co/1GiAdPSkXV","['SRH', 'Cricket', 'IPL2024', 'WinningMoment', 'babu88', 'babu88official', 'babu88sports']",2,0,0,0,en,['https://pbs.twimg.com/media/GLxX3u-aMAAppEU.jpg'],[],[],1452523439143600128,"South Asia's Award Winning Casino platform. 

#CricketExchange #LiveCasino #Sports #Slots

https://t.co/idYaMpFYBn Join us today!",Babu88Official,652
Delhi Arogya Nidhi,Delhi,1782396930536128709,Mon Apr 22 13:11:58 +0000 2024,https://twitter.com/ffsplsstop/status/1782396930536128709,@shikasgi @babzilaa delhi gaye ho tum musa Bangkok nai jo sharam bhool gaye,[],4,0,0,0,hi,[],[],"['shikasgi', 'babzilaa']",1454407314400759810,Immaterial,ffsplsstop,441
Delhi Arogya Nidhi,Delhi,1782396920067182947,Mon Apr 22 13:11:55 +0000 2024,https://twitter.com/Hindu655584/status/1782396920067182947,"@AtishiAAP Why All problems are with Kejriwalji in jail, why nit with Hemant Soren. AAP doesn't want to leave and opportunity to get sympathy vote. I have never seen such low garde politics unlike AAP wants to play with people of Delhi.",[],1,0,0,0,en,[],[],['AtishiAAP'],1718167783874134016,,Hindu655584,2
Delhi Arogya Nidhi,Delhi,1782396887766876285,Mon Apr 22 13:11:48 +0000 2024,https://twitter.com/SouravChaudhur5/status/1782396887766876285,@NakaliDuniya @gujarat_titans Delhi,[],0,0,0,0,pt,[],[],"['NakaliDuniya', 'gujarat_titans']",1340190808893390848,don't curb ur freedom whatever you want to do,SouravChaudhur5,916
Delhi Arogya Nidhi,Delhi,1782396877675372992,Mon Apr 22 13:11:45 +0000 2024,https://twitter.com/RVbitts/status/1782396877675372992,"@MeghUpdates Janta pe koi asar nahin tum zindagi bhar jail main raho,agar janta ko jawab dena hota to puri delhi roads par hoti par ek kutta bhi na aaya",[],0,0,0,0,hi,[],[],['MeghUpdates'],3062949672,live in the moment,RVbitts,149
Delhi Arogya Nidhi,Delhi,1782396868439253308,Mon Apr 22 13:11:43 +0000 2024,https://twitter.com/IDSAIndia/status/1782396868439253308,"MP-IDSA MONOGRAPH  
Indian and Chinese Approaches to United Nations Peacekeeping in Africa
By: @Rajeeshputhen 
https://t.co/1lvQkiduha https://t.co/Ysw1BG9bqF",[],3,0,0,0,en,['https://pbs.twimg.com/media/GLxYfGVXoAIy4GP.png'],[],['Rajeeshputhen'],116366915,"India's premier non-partisan think-tank promoting research/debate on defence, security, international relations and foreign policy issues since 1965",IDSAIndia,44824
Delhi Arogya Nidhi,Delhi,1782396866354688358,Mon Apr 22 13:11:42 +0000 2024,https://twitter.com/AmanRaichand2/status/1782396866354688358,@Saurabh_MLAgk First do a press conference and tell people of Delhi that why Kejriwal was eating against prescribed diet by doctors and that too who is on insulin as per AAP? https://t.co/InpQq9WkAM,[],2,0,0,0,en,['https://pbs.twimg.com/media/GLxYanyW4AEITg6.jpg'],[],['Saurabh_MLAgk'],3347235374,ॐ नमः पार्वती पतये हर हर महादेव 🕉 🚩,AmanRaichand2,114
Delhi Arogya Nidhi,Delhi Arogya Nidhi,1762471438089347212,Tue Feb 27 13:35:10 +0000 2024,https://twitter.com/abharadwaj007/status/1762471438089347212,@rovvmut_ If you know the family then plz advice them to go for Cancer Patient Fund of Rashtriya Arogya Nidhi...treatment worth rs. 2 lakh will be done..AIIMS Delhi also provide low cost treatment,[],86,0,0,0,en,[],[],['rovvmut_'],745924277766131713,,abharadwaj007,52
Delhi Arogya Nidhi,Delhi Arogya Nidhi,1754766676569063472,Tue Feb 06 07:19:12 +0000 2024,https://twitter.com/mojilo_manas/status/1754766676569063472,"A family from Manipur struggling for the treatment of their 21yo daughter to avail RAN Scheme with their AAY Card as the system in AIIMS Delhi showing error.

The portal is Rashtriya Arogya Nidhi Scheme. Please help fix it.

@DrBharatippawar @OfficeOf_MM @ianilradadiya",[],470,5,6,1,en,[],[],"['DrBharatippawar', 'OfficeOf_MM', 'ianilradadiya']",306737431,India is our valentine 🇮🇳.,mojilo_manas,1366
Delhi Arogya Nidhi,Delhi Arogya Nidhi,1610326854971555841,Tue Jan 03 17:26:55 +0000 2023,https://twitter.com/Tamsikantidote/status/1610326854971555841,"Women community can improve immunity.

Register in the program #WAP, originated from Delhi, now in Ambala also.

Nidhi Kansal Agarwal
Gyne Naturopath
Mahila Pramukh
Arogya Bharti, Haryana

#AND #Naturopathy #5seed #hexaseed #latest #coronavirus #VirusKiller https://t.co/ErT9f8xzoj","['WAP', 'AND', 'Naturopathy', '5seed', 'hexaseed', 'latest', 'coronavirus', 'VirusKiller']",365,0,0,0,tl,['https://pbs.twimg.com/media/FlkHvEyaAAAdW_k.jpg'],[],[],1567211727015792643,,Tamsikantidote,9
Delhi Arogya Nidhi,Delhi Arogya Nidhi,1604747996511363072,Mon Dec 19 07:58:31 +0000 2022,https://twitter.com/NEXTIAS_Delhi/status/1604747996511363072,"Daily Quiz (19-12-2022) 
1. Haemophilia is a genetically inherited Rare Disease in which the blood does not clot properly. 
2. Those who are suffering from it can get financial support under the Rashtriya Arogya Nidhi.
Which of the statements given above is/are correct?
 #nextias",['nextias'],419,3,0,1,en,[],[],[],857195151881412611,"NEXT IAS, an initiative of MADE EASY GROUP, is a premier institute for Civil Services Examination which is conducted by UPSC for services like IAS, IPS, IFS etc",NEXTIAS_Delhi,9574
Delhi Arogya Nidhi,Delhi Arogya Nidhi,1592812442824101889,Wed Nov 16 09:30:54 +0000 2022,https://twitter.com/DrAmarendrakJha/status/1592812442824101889,"@geeta5579 @AjayBos93388306 
@SanjayM86792038 

आम आदमी पार्टी achievements in 8 years

7. 5-6 hospitals out of 40 have emergency surgery services available.
8. No beneficiary of Delhi Arogya Nidhi scheme after 2015. No poor patients given 1-1.5 lakhs for treatment after 2015",[],0,0,1,0,en,[],[],"['geeta5579', 'AjayBos93388306', 'SanjayM86792038']",849997072770125824,Consultant Physician Intensivist 🛑Columnist @Jansatta @NavbharatTimes @LiveHindistan @SandhyaTimes,DrAmarendrakJha,6439
Delhi Arogya Nidhi,Delhi Arogya Nidhi,1592804743369625601,Wed Nov 16 09:00:18 +0000 2022,https://twitter.com/DrAmarendrakJha/status/1592804743369625601,"आम आदमी पार्टी achievements in 8 years

8. No beneficiary of Delhi Arogya Nidhi after 2015. No poor patients given 1-1.5 lakhs for treatment after 2015",[],0,1,0,0,en,[],[],[],849997072770125824,Consultant Physician Intensivist 🛑Columnist @Jansatta @NavbharatTimes @LiveHindistan @SandhyaTimes,DrAmarendrakJha,6439
